"","V1","V2","V3","V4","V5"
"1",0.0701284219345345,0.0887362423663988,0.0844003910663873,0.0791900592003815,0.0955936660065402
"2",0.0529578165232004,0.0485344509700366,0.0432967613319894,0.0254009625785893,0.0133392834935158
"3",-0.0336669911508184,-0.00638953354429797,-0.000459701791538342,0.0294050873736969,0.0694491507796796
"4",0.173923835019887,0.183862018277096,0.169260483924313,0.128975031027066,0.121738181233401
"5",-0.0569208254780709,-0.027701063288485,-0.0194713563690943,0.0182514973215752,0.0635918570170756
"6",0.19717766934714,0.205173548021283,0.188272138501869,0.140128621079188,0.127595474996005
"7",20,40,60,90,120
"8",-20,-40,-60,-90,-120
"9",0.0556646760142994,0.1037723732636,0.145522071999101,0.20750807717948,0.246217914276738
