"","V1","V2","V3","V4","V5"
"1",0.0974749993268978,0.197144829407139,0.189876854978729,0.19242123465141,0.290308777770207
"2",0.183031381175955,0.188853426890892,0.184347563545466,0.114375506243599,0.0582045344373847
"3",-0.261259915818597,-0.173001085655977,-0.171437730208094,-0.0317506382995802,0.176229986536012
"4",0.456209914472393,0.567290744470255,0.551191440165551,0.416593107602401,0.404387569004402
"5",-0.352058808103385,-0.266688200159005,-0.262889559166519,-0.0884904673098144,0.147355663352133
"6",0.547008806757181,0.660977858973284,0.642643269123977,0.473332936612635,0.433261892188282
"7",20,40,60,90,120
"8",-20,-40,-60,-90,-120
"9",0.0250738416076429,0.0493947685726929,0.062894356925158,0.0894071295216321,0.0957501627769821
